seq,fid,cam,tid,layer,want,actual,actual_outcome,E1_choice,E1_outcome,E1_want_score,E2_choice,E2_outcome,E2_want_score,E3_choice,E3_outcome,E3_want_score
seq_025,6560,camera_4,42,L3_not_top1,110,4,錯,4,錯,,4,錯,-2.642,4,錯,-1.448
seq_025,6595,camera_5,137,L3_not_top1,110,4,錯,4,錯,,4,錯,1.933,4,錯,3.127
seq_025,6600,camera_6,56,OK,110,110,對,110,對,3.054,110,對,1.86,110,對,3.054
seq_025,6605,camera_3,51,OK,4,4,對,4,對,3.901,4,對,2.708,4,對,3.901
seq_025,6605,camera_5,138,L1_ghost,,4,錯,,開新,,,開新,,4,錯,
seq_025,6610,camera_5,139,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,6610,camera_5,140,L1_ghost,,4,錯,,開新,,,開新,,4,錯,
seq_025,6620,camera_2,60,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,6625,camera_6,57,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_025,6635,camera_1,56,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_025,6640,camera_1,57,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_025,6640,camera_6,58,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_025,6660,camera_5,141,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_025,6660,camera_7,29,L2_not_in_candidates,101,,開新,,開新,,,開新,,110,錯,
seq_025,6665,camera_1,58,L2_not_in_candidates,4,,開新,,開新,,119,錯,-2.427,119,錯,-1.233
seq_025,6680,camera_2,61,L2_not_in_candidates,123,4,錯,4,錯,,4,錯,,4,錯,
seq_025,6685,camera_3,52,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,6685,camera_5,142,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,6685,camera_5,143,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_025,6705,camera_4,43,L2_not_in_candidates,119,4,錯,4,錯,,4,錯,,4,錯,
seq_025,6720,camera_5,144,L2_not_in_candidates,120,4,錯,4,錯,,4,錯,,4,錯,
seq_025,6740,camera_5,145,L1_ghost,,4,錯,,開新,,,開新,,4,錯,
seq_025,6770,camera_5,146,L1_ghost,,4,錯,,開新,,110,錯,,110,錯,
seq_025,6780,camera_5,147,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,6815,camera_6,59,L3_not_top1,4,,開新,110,錯,,,開新,0.22,110,錯,1.414
seq_025,6830,camera_4,44,OK,4,4,對,4,對,3.901,4,對,2.708,4,對,3.901
seq_025,6845,camera_3,53,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,6855,camera_6,60,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_025,6860,camera_5,148,L1_ghost,,125,錯,,開新,,,開新,,110,錯,
seq_025,6880,camera_7,30,L2_not_in_candidates,124,,開新,,開新,,,開新,,,開新,
seq_025,6895,camera_2,62,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,6900,camera_1,59,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_025,6915,camera_4,45,L2_not_in_candidates,127,4,錯,4,錯,,4,錯,,4,錯,
seq_025,6925,camera_7,31,L1_ghost,,,開新,,開新,,,開新,,124,錯,
seq_025,6950,camera_2,63,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,6950,camera_3,54,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,6955,camera_5,149,L1_ghost,,125,錯,,開新,,,開新,,4,錯,
seq_025,6975,camera_6,61,L2_not_in_candidates,126,125,錯,125,錯,,125,錯,,125,錯,
seq_025,6980,camera_1,60,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.463,,開新,-1.269
seq_025,6985,camera_2,64,L2_not_in_candidates,129,4,錯,4,錯,,4,錯,,4,錯,
seq_025,7005,camera_5,150,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,7005,camera_7,32,L2_not_in_candidates,125,,開新,,開新,,,開新,-2.416,128,錯,-1.222
seq_025,7010,camera_5,151,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,7025,camera_5,152,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,7060,camera_2,65,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,7060,camera_3,55,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,7090,camera_5,153,L1_ghost,,125,錯,,開新,,,開新,,4,錯,
seq_025,7110,camera_5,154,L1_ghost,,125,錯,,開新,,4,錯,,4,錯,
seq_025,7140,camera_3,56,OK,4,4,對,4,對,3.614,4,對,2.42,4,對,3.614
seq_025,7140,camera_5,155,L3_not_top1,4,125,錯,125,錯,,125,錯,0.442,125,錯,1.636
seq_025,7155,camera_5,156,L3_not_top1,4,125,錯,125,錯,,125,錯,2.733,125,錯,3.927
seq_025,7180,camera_5,157,L1_ghost,,125,錯,,開新,,,開新,,,開新,
seq_025,7185,camera_4,46,L3_not_top1,125,4,錯,4,錯,,4,錯,-2.503,4,錯,-1.309
seq_025,7255,camera_5,158,L1_ghost,,4,錯,,開新,,,開新,,125,錯,
seq_025,7265,camera_4,47,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,7275,camera_7,33,L3_not_top1,110,,開新,,開新,,,開新,-4.082,,開新,-2.888
seq_025,7295,camera_2,66,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,7300,camera_1,61,L2_not_in_candidates,125,,開新,,開新,,,開新,-2.427,,開新,-1.233
seq_025,7330,camera_6,62,L2_not_in_candidates,131,,開新,125,錯,,,開新,,125,錯,
seq_025,7335,camera_6,63,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_025,7340,camera_4,48,L2_not_in_candidates,132,4,錯,4,錯,,4,錯,,4,錯,
seq_025,7370,camera_2,67,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,7370,camera_6,64,L2_not_in_candidates,130,125,錯,125,錯,,125,錯,,125,錯,
seq_025,7385,camera_5,159,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_025,7400,camera_1,62,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.413,129,錯,-1.219
seq_025,7405,camera_6,65,L3_not_top1,4,,開新,125,錯,,134,錯,0.211,134,錯,1.405
seq_025,7455,camera_3,57,L2_not_in_candidates,135,4,錯,4,錯,,4,錯,,4,錯,
seq_025,7455,camera_6,66,L2_not_in_candidates,122,125,錯,125,錯,,125,錯,,125,錯,
seq_025,7460,camera_5,160,L3_not_top1,133,4,錯,4,錯,,4,錯,,4,錯,
seq_025,7465,camera_6,67,L3_not_top1,4,125,錯,125,錯,,125,錯,0.082,125,錯,1.276
seq_025,7485,camera_5,161,L3_not_top1,125,4,錯,4,錯,,4,錯,1.322,4,錯,2.516
seq_025,7495,camera_7,34,L2_not_in_candidates,136,,開新,,開新,,122,錯,,122,錯,
seq_025,7505,camera_2,68,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7505,camera_2,69,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7525,camera_1,63,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.503,,開新,-1.309
seq_025,7530,camera_4,49,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7555,camera_5,162,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7555,camera_7,35,L2_not_in_candidates,125,,開新,,開新,,137,錯,-2.396,137,錯,-1.203
seq_025,7560,camera_1,64,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_025,7570,camera_3,58,L2_not_in_candidates,138,4,錯,4,錯,,4,錯,,4,錯,
seq_025,7575,camera_2,70,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7605,camera_5,163,L3_not_top1,125,4,錯,4,錯,,4,錯,-1.277,4,錯,-0.083
seq_025,7610,camera_2,71,OK,4,4,對,4,對,5.0,4,對,4.182,4,對,5.376
seq_025,7610,camera_6,68,L1_ghost,,4,錯,,開新,,125,錯,,125,錯,
seq_025,7650,camera_3,59,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7650,camera_7,36,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_025,7655,camera_7,37,L2_not_in_candidates,137,,開新,,開新,,,開新,-0.63,,開新,0.564
seq_025,7660,camera_2,72,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7665,camera_1,65,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_025,7675,camera_5,164,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,7675,camera_6,69,OK,4,4,對,4,對,3.054,4,對,1.86,4,對,3.054
seq_025,7680,camera_2,73,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7695,camera_3,60,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7715,camera_1,66,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_025,7720,camera_5,165,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_025,7735,camera_7,38,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.413,141,錯,-1.219
seq_025,7775,camera_4,50,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,7795,camera_5,166,L2_not_in_candidates,142,4,錯,4,錯,,4,錯,-1.675,4,錯,-0.481
seq_025,7800,camera_2,74,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,7810,camera_3,61,OK,4,4,對,4,對,4.307,4,對,3.113,4,對,4.307
seq_025,7825,camera_1,67,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.427,143,錯,-1.233
seq_025,7845,camera_6,70,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,7860,camera_2,75,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,7865,camera_5,167,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,7865,camera_7,39,L2_not_in_candidates,145,,開新,,開新,,145,對,2.342,145,對,3.536
seq_025,7870,camera_1,68,L2_not_in_candidates,4,,開新,,開新,,144,錯,-2.43,144,錯,-1.236
seq_025,7900,camera_2,76,L2_not_in_candidates,146,4,錯,4,錯,,4,錯,,4,錯,
seq_025,7900,camera_4,51,L2_not_in_candidates,148,4,錯,4,錯,,4,錯,,4,錯,
seq_025,7910,camera_1,69,L4_below_threshold,143,,開新,,開新,0.291,138,錯,-0.902,138,錯,0.291
seq_025,7965,camera_5,168,L2_not_in_candidates,139,4,錯,4,錯,,4,錯,-1.785,4,錯,-0.591
seq_025,7980,camera_3,62,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,8005,camera_2,77,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,8005,camera_6,71,L2_not_in_candidates,147,4,錯,4,錯,,4,錯,,4,錯,
seq_025,8010,camera_6,72,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,8020,camera_1,70,L2_not_in_candidates,4,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_025,8025,camera_2,78,L2_not_in_candidates,150,4,錯,4,錯,,4,錯,,4,錯,
seq_025,8040,camera_5,169,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,8045,camera_6,73,OK,4,4,對,4,對,3.054,4,對,1.86,4,對,3.054
seq_025,8060,camera_2,79,L1_ghost,,4,錯,,開新,,,開新,,,開新,
seq_025,8065,camera_6,74,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_025,8070,camera_2,80,L1_ghost,,4,錯,,開新,,4,錯,,4,錯,
seq_025,8070,camera_2,81,OK,4,4,對,4,對,5.0,4,對,3.806,4,對,5.0
seq_025,8070,camera_5,170,L2_not_in_candidates,149,4,錯,4,錯,,4,錯,,4,錯,
seq_025,8080,camera_1,71,L3_not_top1,144,,開新,,開新,,,開新,-2.149,,開新,-0.955
seq_026,0,camera_1,0,L0_first,,,開新,,開新,,,開新,,,開新,
seq_026,0,camera_1,1,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,0,camera_2,0,L0_first,,,開新,,開新,,,開新,,,開新,
seq_026,0,camera_2,1,L0_first,,,開新,,開新,,,開新,,,開新,
seq_026,0,camera_2,2,L0_first,,,開新,,開新,,,開新,,,開新,
seq_026,0,camera_2,3,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,0,camera_2,4,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,0,camera_3,0,L3_not_top1,3,7,錯,7,錯,,7,錯,,7,錯,
seq_026,0,camera_3,1,L3_not_top1,5,7,錯,7,錯,,7,錯,,7,錯,
seq_026,0,camera_3,2,L0_first,,7,錯,7,錯,,7,錯,,7,錯,
seq_026,0,camera_3,3,L0_first,,7,錯,7,錯,,7,錯,,7,錯,
seq_026,15,camera_3,4,L3_not_top1,4,7,錯,7,錯,,7,錯,,7,錯,
seq_026,20,camera_3,5,L1_ghost,,7,錯,,開新,,,開新,,,開新,
seq_026,20,camera_3,6,OK,7,7,對,7,對,3.391,7,對,2.197,7,對,3.391
seq_026,45,camera_2,5,OK,7,7,對,7,對,3.054,7,對,1.86,7,對,3.054
seq_026,75,camera_1,2,L2_not_in_candidates,7,,開新,,開新,,,開新,,,開新,
seq_026,90,camera_2,6,L1_ghost,,7,錯,,開新,,,開新,,,開新,
seq_026,90,camera_2,7,L0_first,,7,錯,7,錯,,7,錯,,7,錯,
seq_026,125,camera_1,3,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,190,camera_3,7,OK,7,7,對,7,對,2.921,7,對,4.147,7,對,5.34
seq_026,195,camera_1,4,L0_first,,,開新,,開新,,,開新,,,開新,
seq_026,195,camera_2,8,OK,7,7,對,7,對,2.921,7,對,1.727,7,對,2.921
seq_026,200,camera_2,9,OK,7,7,對,7,對,2.921,7,對,1.727,7,對,2.921
seq_026,275,camera_3,8,L2_not_in_candidates,8,7,錯,7,錯,,7,錯,,7,錯,
seq_026,300,camera_3,9,L1_ghost,,7,錯,,開新,,,開新,,,開新,
seq_026,310,camera_1,5,L2_not_in_candidates,7,,開新,,開新,,,開新,-2.454,,開新,-1.26
seq_026,415,camera_5,0,L2_not_in_candidates,11,7,錯,7,錯,,7,錯,,7,錯,
seq_026,430,camera_2,10,L1_ghost,,7,錯,,開新,,7,錯,,7,錯,
seq_026,455,camera_3,10,OK,7,7,對,7,對,5.0,7,對,3.806,7,對,5.0
seq_026,515,camera_1,6,L2_not_in_candidates,7,,開新,,開新,,,開新,-2.469,11,錯,-1.275
seq_026,515,camera_2,11,L2_not_in_candidates,12,7,錯,7,錯,,7,錯,,7,錯,
seq_026,545,camera_2,12,L1_ghost,,7,錯,,開新,,,開新,,7,錯,
seq_026,555,camera_6,0,OK,7,7,對,7,對,5.0,7,對,3.806,7,對,5.0
seq_026,580,camera_1,7,L2_not_in_candidates,7,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_026,665,camera_6,1,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,685,camera_5,1,L2_not_in_candidates,13,14,錯,14,錯,,14,錯,,14,錯,
seq_026,695,camera_5,2,L1_ghost,,14,錯,,開新,,,開新,,,開新,
seq_026,730,camera_6,2,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,745,camera_4,0,L3_not_top1,7,14,錯,14,錯,,14,錯,-2.43,14,錯,-1.236
seq_026,835,camera_6,3,OK,14,14,對,14,對,4.307,14,對,3.113,14,對,4.307
seq_026,900,camera_3,11,L2_not_in_candidates,1,14,錯,14,錯,,14,錯,,14,錯,
seq_026,940,camera_2,13,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,945,camera_2,14,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,945,camera_3,12,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,990,camera_1,8,L2_not_in_candidates,14,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_026,990,camera_5,3,L3_not_top1,7,14,錯,14,錯,,14,錯,-2.579,14,錯,-1.385
seq_026,1000,camera_3,13,L1_ghost,,14,錯,,開新,,,開新,,7,錯,
seq_026,1020,camera_2,15,L2_not_in_candidates,15,14,錯,14,錯,,14,錯,,14,錯,
seq_026,1030,camera_3,14,L0_first,,14,錯,14,錯,,14,錯,,14,錯,
seq_026,1050,camera_5,4,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1060,camera_5,5,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1065,camera_5,6,L1_ghost,,14,錯,,開新,,,開新,,,開新,
seq_026,1080,camera_3,15,L1_ghost,,14,錯,,開新,,,開新,,,開新,
seq_026,1090,camera_1,9,L2_not_in_candidates,14,,開新,,開新,,1,錯,-2.413,1,錯,-1.219
seq_026,1090,camera_2,16,L2_not_in_candidates,16,14,錯,14,錯,,14,錯,,14,錯,
seq_026,1095,camera_5,7,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,1100,camera_4,1,OK,14,14,對,14,對,3.391,14,對,2.197,14,對,3.391
seq_026,1130,camera_5,8,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1155,camera_4,2,OK,14,14,對,14,對,3.208,14,對,2.014,14,對,3.208
seq_026,1160,camera_5,9,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,1160,camera_6,4,OK,14,14,對,14,對,3.054,14,對,1.86,14,對,3.054
seq_026,1190,camera_4,3,OK,14,14,對,14,對,3.208,14,對,3.709,14,對,4.902
seq_026,1200,camera_5,10,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,1220,camera_5,11,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1230,camera_6,5,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,1265,camera_5,12,L1_ghost,,17,錯,,開新,,14,錯,,14,錯,
seq_026,1330,camera_5,13,L1_ghost,,17,錯,,開新,,,開新,,,開新,
seq_026,1345,camera_6,6,L3_not_top1,14,17,錯,17,錯,,17,錯,0.171,17,錯,1.365
seq_026,1395,camera_6,7,L1_ghost,,17,錯,,開新,,17,錯,,17,錯,
seq_026,1415,camera_5,14,L1_ghost,,14,錯,,開新,,,開新,,17,錯,
seq_026,1425,camera_5,15,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1435,camera_1,10,L2_not_in_candidates,7,,開新,,開新,,,開新,-4.358,,開新,-3.165
seq_026,1435,camera_2,17,L2_not_in_candidates,18,14,錯,14,錯,,14,錯,,14,錯,
seq_026,1450,camera_5,16,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1470,camera_5,17,L1_ghost,,14,錯,,開新,,,開新,,,開新,
seq_026,1485,camera_2,18,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1500,camera_5,18,L3_not_top1,17,14,錯,14,錯,,14,錯,-1.7,14,錯,-0.507
seq_026,1515,camera_4,4,OK,14,14,對,14,對,3.614,14,對,2.42,14,對,3.614
seq_026,1530,camera_4,5,OK,14,14,對,14,對,3.614,14,對,3.66,14,對,4.853
seq_026,1565,camera_2,19,OK,14,14,對,14,對,3.901,14,對,2.708,14,對,3.901
seq_026,1565,camera_3,16,L2_not_in_candidates,7,14,錯,14,錯,,14,錯,2.089,14,錯,3.283
seq_026,1565,camera_5,19,L3_not_top1,14,17,錯,17,錯,,14,對,4.013,14,對,5.207
seq_026,1565,camera_5,20,L1_ghost,,17,錯,,開新,,,開新,,14,錯,
seq_026,1565,camera_5,21,L3_not_top1,14,17,錯,17,錯,,17,錯,0.863,17,錯,2.057
seq_026,1575,camera_2,20,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,1585,camera_2,21,L3_not_top1,17,14,錯,14,錯,,14,錯,-2.454,14,錯,-1.26
seq_026,1615,camera_3,17,OK,14,14,對,14,對,3.901,14,對,2.708,14,對,3.901
seq_026,1650,camera_4,6,OK,14,14,對,14,對,3.614,14,對,2.42,14,對,3.614
seq_026,1660,camera_3,18,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,1660,camera_5,22,L1_ghost,,14,錯,,開新,,17,錯,,17,錯,
seq_026,1675,camera_5,23,L1_ghost,,14,錯,,開新,,,開新,,17,錯,
seq_026,1685,camera_5,24,L1_ghost,,14,錯,,開新,,,開新,,17,錯,
seq_026,1710,camera_5,25,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,1725,camera_3,19,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,1735,camera_3,20,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,1735,camera_5,26,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,1745,camera_1,11,L2_not_in_candidates,14,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_026,1770,camera_3,21,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1795,camera_5,27,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1805,camera_1,12,L2_not_in_candidates,14,,開新,,開新,,,開新,-2.413,19,錯,-1.219
seq_026,1805,camera_2,22,L2_not_in_candidates,20,14,錯,14,錯,,14,錯,,14,錯,
seq_026,1860,camera_5,28,OK,14,14,對,14,對,3.614,14,對,2.42,14,對,3.614
seq_026,1865,camera_6,8,L2_not_in_candidates,19,,開新,17,錯,,,開新,,17,錯,
seq_026,1870,camera_5,29,L1_ghost,,21,錯,,開新,,17,錯,,17,錯,
seq_026,1890,camera_5,30,L1_ghost,,21,錯,,開新,,14,錯,,14,錯,
seq_026,1895,camera_4,7,OK,14,14,對,14,對,3.614,14,對,2.42,14,對,3.614
seq_026,1895,camera_5,31,L1_ghost,,21,錯,,開新,,,開新,,14,錯,
seq_026,1940,camera_2,23,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1945,camera_6,9,L3_not_top1,14,,開新,21,錯,,,開新,0.024,21,錯,1.218
seq_026,1950,camera_5,32,OK,14,14,對,14,對,5.0,14,對,3.806,14,對,5.0
seq_026,1955,camera_5,33,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,1980,camera_6,10,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,1990,camera_6,11,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,1995,camera_5,34,L2_not_in_candidates,17,14,錯,14,錯,,14,錯,1.994,14,錯,3.188
seq_026,2010,camera_4,8,OK,14,14,對,14,對,3.614,14,對,2.42,14,對,3.614
seq_026,2050,camera_6,12,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,2065,camera_3,22,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,2110,camera_7,0,L2_not_in_candidates,22,,開新,,開新,,,開新,,24,錯,
seq_026,2115,camera_5,35,L1_ghost,,14,錯,,開新,,,開新,,,開新,
seq_026,2135,camera_2,24,L1_ghost,,14,錯,,開新,,,開新,,,開新,
seq_026,2175,camera_5,36,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,2200,camera_5,37,L1_ghost,,14,錯,,開新,,,開新,,,開新,
seq_026,2215,camera_2,25,L1_ghost,,14,錯,,開新,,,開新,,,開新,
seq_026,2250,camera_5,38,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,2260,camera_5,39,L3_not_top1,21,14,錯,14,錯,,14,錯,-2.579,14,錯,-1.385
seq_026,2300,camera_4,9,OK,14,14,對,14,對,3.901,14,對,2.708,14,對,3.901
seq_026,2305,camera_5,40,L3_not_top1,14,21,錯,21,錯,,21,錯,2.501,21,錯,3.694
seq_026,2310,camera_3,23,OK,14,14,對,14,對,4.307,14,對,3.113,14,對,4.307
seq_026,2345,camera_2,26,OK,14,14,對,14,對,4.307,14,對,3.113,14,對,4.307
seq_026,2350,camera_1,13,L2_not_in_candidates,14,,開新,,開新,,,開新,-2.442,,開新,-1.248
seq_026,2365,camera_4,10,OK,14,14,對,14,對,3.901,14,對,2.708,14,對,3.901
seq_026,2375,camera_5,41,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,2405,camera_3,24,L2_not_in_candidates,27,14,錯,14,錯,,14,錯,,14,錯,
seq_026,2410,camera_4,11,OK,14,14,對,14,對,3.614,14,對,2.42,14,對,3.614
seq_026,2435,camera_1,14,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_026,2440,camera_2,27,OK,14,14,對,14,對,3.614,14,對,2.42,14,對,3.614
seq_026,2480,camera_7,1,L4_below_threshold,26,,開新,,開新,-0.459,,開新,-1.653,,開新,-0.459
seq_026,2485,camera_5,42,OK,14,14,對,14,對,3.901,14,對,2.708,14,對,3.901
seq_026,2510,camera_3,25,OK,14,14,對,14,對,3.614,14,對,2.42,14,對,3.614
seq_026,2540,camera_5,43,L2_not_in_candidates,21,14,錯,14,錯,,14,錯,-3.551,14,錯,-2.357
seq_026,2565,camera_5,44,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,2575,camera_5,45,OK,14,14,對,14,對,3.901,14,對,2.708,14,對,3.901
seq_026,2595,camera_3,26,OK,14,14,對,14,對,3.901,14,對,2.708,14,對,3.901
seq_026,2630,camera_4,12,OK,14,14,對,14,對,3.614,14,對,2.42,14,對,3.614
seq_026,2650,camera_1,15,L2_not_in_candidates,14,,開新,,開新,,,開新,-2.418,27,錯,-1.224
seq_026,2655,camera_2,28,OK,14,14,對,14,對,3.901,14,對,2.708,14,對,3.901
seq_026,2660,camera_1,16,L2_not_in_candidates,14,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_026,2660,camera_5,46,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,2710,camera_2,29,L2_not_in_candidates,31,14,錯,14,錯,,14,錯,,14,錯,
seq_026,2710,camera_3,27,OK,14,14,對,14,對,4.307,14,對,3.113,14,對,4.307
seq_026,2735,camera_4,13,OK,14,14,對,14,對,3.391,14,對,2.197,14,對,3.391
seq_026,2760,camera_4,14,OK,14,14,對,14,對,3.391,14,對,2.197,14,對,3.391
seq_026,2780,camera_3,28,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,2780,camera_4,15,OK,14,14,對,14,對,3.391,14,對,2.197,14,對,3.391
seq_026,2795,camera_2,30,L1_ghost,,14,錯,,開新,,,開新,,14,錯,
seq_026,2795,camera_3,29,L1_ghost,,14,錯,,開新,,14,錯,,14,錯,
seq_026,2815,camera_1,17,L2_not_in_candidates,14,,開新,,開新,,,開新,-2.43,,開新,-1.236
seq_026,2820,camera_4,16,L0_first,,21,錯,21,錯,,14,錯,,14,錯,
seq_026,2830,camera_2,31,L1_ghost,,21,錯,,開新,,,開新,,,開新,
seq_026,2840,camera_2,32,L3_not_top1,14,21,錯,21,錯,,21,錯,-0.161,21,錯,1.033
seq_026,2855,camera_6,13,L2_not_in_candidates,29,21,錯,21,錯,,21,錯,,21,錯,
seq_026,2865,camera_5,47,L1_ghost,,21,錯,,開新,,,開新,,,開新,
seq_026,2870,camera_6,14,L1_ghost,,21,錯,,開新,,,開新,,,開新,
seq_026,2890,camera_5,48,OK,21,21,對,21,對,4.307,21,對,3.113,21,對,4.307
seq_026,2935,camera_1,18,L2_not_in_candidates,21,,開新,,開新,,,開新,-2.442,,開新,-1.248
